game_id,series_id,game_number,date,patch,side,team,champion,pick_index,champion_games_before,champion_wins_before,champion_win_rate_before,champion_patch_games_before,champion_patch_win_rate_before,team_champion_games_before,team_champion_win_rate_before,picked_side_won
LOLTMNT01_444860,LCK_20260816_Gen_G_vs_T1_S5,1,2026-08-16 08:07:26+00:00,16.15,RED,T1,Vayne,4,19,13,0.6842105263157895,4,0.5,2,0.5,0
LOLTMNT01_444860,LCK_20260816_Gen_G_vs_T1_S5,1,2026-08-16 08:07:26+00:00,16.15,RED,T1,Pantheon,5,108,51,0.4722222222222222,11,0.45454545454545453,9,0.4444444444444444,0
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,BLUE,Gen.G,Ezreal,1,111,47,0.42342342342342343,14,0.5714285714285714,9,0.7777777777777778,1
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,BLUE,Gen.G,Jarvan IV,2,131,70,0.5343511450381679,14,0.5,8,0.875,1
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,BLUE,Gen.G,Seraphine,3,62,34,0.5483870967741935,1,1.0,12,0.6666666666666666,1
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,BLUE,Gen.G,K'Sante,4,75,36,0.48,8,0.75,4,0.25,1
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,BLUE,Gen.G,Syndra,5,29,12,0.41379310344827586,11,0.36363636363636365,1,1.0,1
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,RED,T1,Karma,1,68,38,0.5588235294117647,8,0.5,4,0.5,0
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,RED,T1,Caitlyn,2,57,30,0.5263157894736842,5,0.4,8,0.75,0
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,RED,T1,Xin Zhao,3,123,59,0.4796747967479675,7,0.5714285714285714,16,0.8125,0
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,RED,T1,Twisted Fate,4,26,14,0.5384615384615384,1,1.0,7,0.7142857142857143,0
LOLTMNT01_443917,LCK_20260816_Gen_G_vs_T1_S5,2,2026-08-16 09:15:34+00:00,16.15,RED,T1,Ambessa,5,87,35,0.40229885057471265,8,0.625,11,0.5454545454545454,0
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,BLUE,HANJIN BRION,Jarvan IV,1,132,71,0.5378787878787878,15,0.5333333333333333,6,0.3333333333333333,1
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,BLUE,HANJIN BRION,Olaf,2,26,20,0.7692307692307693,15,0.6666666666666666,0,,1
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,BLUE,HANJIN BRION,Cassiopeia,3,50,29,0.58,9,0.7777777777777778,6,0.6666666666666666,1
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,BLUE,HANJIN BRION,Caitlyn,4,58,30,0.5172413793103449,6,0.3333333333333333,7,0.2857142857142857,1
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,BLUE,HANJIN BRION,Elise,5,8,4,0.5,0,,7,0.5714285714285714,1
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,RED,Kiwoom DRX,Orianna,1,67,33,0.4925373134328358,9,0.3333333333333333,12,0.5,0
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,RED,Kiwoom DRX,Lee Sin,2,71,42,0.5915492957746479,14,0.6428571428571429,6,0.5,0
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,RED,Kiwoom DRX,Jax,3,20,11,0.55,2,0.5,6,0.6666666666666666,0
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,RED,Kiwoom DRX,Bard,4,82,47,0.573170731707317,8,0.5,12,0.5,0
LOLTMNT01_443931,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,1,2026-08-16 10:44:01+00:00,16.15,RED,Kiwoom DRX,Yunara,5,99,48,0.48484848484848486,5,0.4,20,0.4,0
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,BLUE,Kiwoom DRX,Karma,1,69,38,0.5507246376811594,9,0.4444444444444444,10,0.4,1
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,BLUE,Kiwoom DRX,Ezreal,2,112,48,0.42857142857142855,15,0.6,13,0.3076923076923077,1
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,BLUE,Kiwoom DRX,Wukong,3,57,28,0.49122807017543857,1,0.0,3,0.6666666666666666,1
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,BLUE,Kiwoom DRX,K'Sante,4,76,37,0.4868421052631579,9,0.7777777777777778,13,0.5384615384615384,1
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,BLUE,Kiwoom DRX,Viktor,5,44,14,0.3181818181818182,9,0.2222222222222222,5,0.6,1
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,RED,HANJIN BRION,Xin Zhao,1,124,59,0.47580645161290325,8,0.5,14,0.5714285714285714,0
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,RED,HANJIN BRION,Lucian,2,72,33,0.4583333333333333,7,0.42857142857142855,10,0.4,0
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,RED,HANJIN BRION,Milio,3,53,24,0.4528301886792453,7,0.2857142857142857,7,0.42857142857142855,0
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,RED,HANJIN BRION,Jayce,4,85,37,0.43529411764705883,12,0.4166666666666667,10,0.4,0
LOLTMNT01_443935,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,2,2026-08-16 11:45:25+00:00,16.15,RED,HANJIN BRION,Akali,5,39,17,0.4358974358974359,5,0.8,4,0.25,0
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,BLUE,Kiwoom DRX,Corki,1,67,31,0.4626865671641791,11,0.45454545454545453,9,0.5555555555555556,0
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,BLUE,Kiwoom DRX,Ambessa,2,88,35,0.3977272727272727,9,0.5555555555555556,10,0.2,0
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,BLUE,Kiwoom DRX,Vi,3,91,47,0.5164835164835165,12,0.5833333333333334,12,0.5,0
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,BLUE,Kiwoom DRX,Alistar,4,47,21,0.44680851063829785,8,0.5,7,0.5714285714285714,0
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,BLUE,Kiwoom DRX,Annie,5,65,38,0.5846153846153846,6,0.3333333333333333,8,0.5,0
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,RED,HANJIN BRION,Nocturne,1,63,32,0.5079365079365079,9,0.5555555555555556,7,0.42857142857142855,1
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,RED,HANJIN BRION,Neeko,2,70,36,0.5142857142857142,1,1.0,13,0.38461538461538464,1
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,RED,HANJIN BRION,Kai'Sa,3,20,12,0.6,4,0.75,1,1.0,1
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,RED,HANJIN BRION,Aatrox,4,20,8,0.4,2,0.5,1,0.0,1
LOLTMNT01_443939,LCK_20260816_HANJIN_BRION_vs_Kiwoom_DRX_S6,3,2026-08-16 12:38:36+00:00,16.15,RED,HANJIN BRION,Aurora,5,73,28,0.3835616438356164,3,0.3333333333333333,11,0.5454545454545454,1
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,BLUE,Gen.G,Ryze,1,125,69,0.552,0,,12,0.8333333333333334,1
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,BLUE,Gen.G,Lee Sin,2,72,42,0.5833333333333334,0,,7,0.8571428571428571,1
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,BLUE,Gen.G,Olaf,3,27,21,0.7777777777777778,0,,3,1.0,1
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,BLUE,Gen.G,Yunara,4,100,48,0.48,0,,10,0.7,1
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,BLUE,Gen.G,Lulu,5,77,36,0.4675324675324675,0,,5,0.6,1
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,RED,KT Rolster,Jhin,1,93,48,0.5161290322580645,0,,7,0.5714285714285714,0
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,RED,KT Rolster,Karma,2,70,39,0.5571428571428572,0,,10,0.8,0
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,RED,KT Rolster,Naafiri,3,43,21,0.4883720930232558,0,,8,0.625,0
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,RED,KT Rolster,Kled,4,4,2,0.5,0,,1,0.0,0
LOLTMNT02_452633,LCK_20260819_Gen_G_vs_KT_Rolster_S6,1,2026-08-19 08:05:49+00:00,16.16,RED,KT Rolster,Twisted Fate,5,27,14,0.5185185185185185,0,,0,,0
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,BLUE,KT Rolster,Ezreal,1,113,49,0.4336283185840708,0,,11,0.45454545454545453,1
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,BLUE,KT Rolster,Nocturne,2,64,33,0.515625,0,,5,0.6,1
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,BLUE,KT Rolster,K'Sante,3,77,38,0.4935064935064935,0,,8,0.25,1
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,BLUE,KT Rolster,Seraphine,4,63,35,0.5555555555555556,0,,8,0.625,1
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,BLUE,KT Rolster,Syndra,5,30,13,0.43333333333333335,0,,3,0.3333333333333333,1
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,RED,Gen.G,Jarvan IV,1,133,72,0.5413533834586466,0,,9,0.8888888888888888,0
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,RED,Gen.G,Jayce,2,86,37,0.43023255813953487,0,,4,0.0,0
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,RED,Gen.G,Ziggs,3,34,16,0.47058823529411764,0,,3,0.6666666666666666,0
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,RED,Gen.G,Shen,4,33,22,0.6666666666666666,0,,4,0.75,0
LOLTMNT02_451793,LCK_20260819_Gen_G_vs_KT_Rolster_S6,2,2026-08-19 09:02:30+00:00,16.16,RED,Gen.G,Lissandra,5,6,5,0.8333333333333334,0,,1,1.0,0
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,BLUE,KT Rolster,Bard,1,83,47,0.5662650602409639,0,,7,0.42857142857142855,0
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,BLUE,KT Rolster,Varus,2,40,18,0.45,0,,1,0.0,0
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,BLUE,KT Rolster,Pantheon,3,109,51,0.46788990825688076,0,,13,0.6923076923076923,0
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,BLUE,KT Rolster,Jax,4,21,11,0.5238095238095238,0,,1,1.0,0
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,BLUE,KT Rolster,Ahri,5,47,30,0.6382978723404256,0,,7,0.7142857142857143,0
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,RED,Gen.G,Caitlyn,1,59,31,0.5254237288135594,0,,6,0.8333333333333334,1
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,RED,Gen.G,Lux,2,12,7,0.5833333333333334,0,,0,,1
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,RED,Gen.G,Skarner,3,25,14,0.56,0,,5,1.0,1
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,RED,Gen.G,Ambessa,4,89,35,0.39325842696629215,0,,12,0.75,1
LOLTMNT02_451797,LCK_20260819_Gen_G_vs_KT_Rolster_S6,3,2026-08-19 09:53:34+00:00,16.16,RED,Gen.G,Galio,5,33,19,0.5757575757575758,0,,9,0.8888888888888888,1
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,BLUE,DN SOOPers,Jhin,1,94,48,0.5106382978723404,1,0.0,8,0.25,0
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,BLUE,DN SOOPers,Orianna,2,68,33,0.4852941176470588,0,,7,0.42857142857142855,0
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,BLUE,DN SOOPers,Qiyana,3,5,0,0.0,0,,1,0.0,0
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,BLUE,DN SOOPers,Ambessa,4,90,36,0.4,1,1.0,11,0.18181818181818182,0
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,BLUE,DN SOOPers,Bard,5,84,47,0.5595238095238095,1,0.0,5,0.6,0
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,RED,HANJIN BRION,Jarvan IV,1,134,72,0.5373134328358209,1,0.0,7,0.42857142857142855,1
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,RED,HANJIN BRION,Cassiopeia,2,51,30,0.5882352941176471,0,,7,0.7142857142857143,1
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,RED,HANJIN BRION,Olaf,3,28,22,0.7857142857142857,1,1.0,1,1.0,1
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,RED,HANJIN BRION,Corki,4,68,31,0.45588235294117646,0,,7,0.8571428571428571,1
LOLTMNT02_451827,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,1,2026-08-19 11:22:14+00:00,16.16,RED,HANJIN BRION,Neeko,5,71,37,0.5211267605633803,0,,14,0.42857142857142855,1
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,BLUE,HANJIN BRION,Karma,1,71,39,0.5492957746478874,1,0.0,5,0.4,1
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,BLUE,HANJIN BRION,Pantheon,2,110,51,0.4636363636363636,1,0.0,14,0.2857142857142857,1
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,BLUE,HANJIN BRION,Caitlyn,3,60,32,0.5333333333333333,1,1.0,8,0.375,1
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,BLUE,HANJIN BRION,Syndra,4,31,14,0.45161290322580644,1,1.0,3,0.3333333333333333,1
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,BLUE,HANJIN BRION,Yorick,5,41,20,0.4878048780487805,0,,4,0.25,1
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,RED,DN SOOPers,Ezreal,1,114,50,0.43859649122807015,1,1.0,7,0.5714285714285714,0
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,RED,DN SOOPers,Seraphine,2,64,36,0.5625,1,1.0,6,0.0,0
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,RED,DN SOOPers,Skarner,3,26,15,0.5769230769230769,1,1.0,3,0.3333333333333333,0
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,RED,DN SOOPers,Jayce,4,87,37,0.42528735632183906,1,0.0,4,0.5,0
LOLTMNT02_451854,LCK_20260819_DN_SOOPers_vs_HANJIN_BRION_S4,2,2026-08-19 12:15:59+00:00,16.16,RED,DN SOOPers,Galio,5,34,20,0.5882352941176471,1,1.0,3,0.6666666666666666,0
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,BLUE,Hanwha Life Esports,Camille,1,19,10,0.5263157894736842,0,,2,0.5,1
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,BLUE,Hanwha Life Esports,Lee Sin,2,73,43,0.589041095890411,1,1.0,4,1.0,1
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,BLUE,Hanwha Life Esports,Ryze,3,126,70,0.5555555555555556,1,1.0,12,0.5833333333333334,1
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,BLUE,Hanwha Life Esports,Ziggs,4,35,16,0.45714285714285713,1,0.0,9,0.7777777777777778,1
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,BLUE,Hanwha Life Esports,Alistar,5,48,21,0.4375,0,,8,0.5,1
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,RED,Dplus Kia,Jarvan IV,1,135,73,0.5407407407407407,2,0.5,25,0.76,0
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,RED,Dplus Kia,Yunara,2,101,49,0.48514851485148514,1,1.0,10,0.7,0
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,RED,Dplus Kia,Lulu,3,78,37,0.47435897435897434,1,1.0,12,0.6666666666666666,0
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,RED,Dplus Kia,Olaf,4,29,23,0.7931034482758621,2,1.0,3,0.6666666666666666,0
LOLTMNT02_454038,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,1,2026-08-20 08:07:41+00:00,16.16,RED,Dplus Kia,Twisted Fate,5,28,14,0.5,1,0.0,6,0.6666666666666666,0
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,BLUE,Hanwha Life Esports,Orianna,1,69,33,0.4782608695652174,1,0.0,7,0.5714285714285714,1
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,BLUE,Hanwha Life Esports,Naafiri,2,44,21,0.4772727272727273,1,0.0,2,1.0,1
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,BLUE,Hanwha Life Esports,Yorick,3,42,21,0.5,1,1.0,6,0.8333333333333334,1
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,BLUE,Hanwha Life Esports,Seraphine,4,65,36,0.5538461538461539,2,0.5,8,0.875,1
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,BLUE,Hanwha Life Esports,Ashe,5,61,35,0.5737704918032787,0,,8,0.875,1
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,RED,Dplus Kia,Jayce,1,88,37,0.42045454545454547,2,0.0,12,0.4166666666666667,0
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,RED,Dplus Kia,Wukong,2,58,29,0.5,0,,10,0.8,0
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,RED,Dplus Kia,Viktor,3,45,15,0.3333333333333333,0,,11,0.6363636363636364,0
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,RED,Dplus Kia,Mel,4,27,14,0.5185185185185185,0,,3,1.0,0
LOLTMNT02_454063,LCK_20260820_Dplus_Kia_vs_Hanwha_Life_Esports_S4,2,2026-08-20 09:05:41+00:00,16.16,RED,Dplus Kia,Shen,5,34,22,0.6470588235294118,1,0.0,4,1.0,0
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,BLUE,Kiwoom DRX,Lee Sin,1,74,44,0.5945945945945946,2,1.0,7,0.42857142857142855,0
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,BLUE,Kiwoom DRX,Olaf,2,30,23,0.7666666666666667,3,0.6666666666666666,1,1.0,0
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,BLUE,Kiwoom DRX,Annie,3,66,38,0.5757575757575758,0,,9,0.4444444444444444,0
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,BLUE,Kiwoom DRX,Yunara,4,102,49,0.4803921568627451,2,0.5,21,0.38095238095238093,0
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,BLUE,Kiwoom DRX,Lulu,5,79,37,0.46835443037974683,2,0.5,5,0.4,0
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,RED,Nongshim RedForce,Ryze,1,127,71,0.5590551181102362,2,1.0,11,0.5454545454545454,1
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,RED,Nongshim RedForce,Lucian,2,73,33,0.4520547945205479,0,,5,0.2,1
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,RED,Nongshim RedForce,Milio,3,54,24,0.4444444444444444,0,,4,0.25,1
LOLTMNT02_454084,LCK_20260820_Kiwoom_DRX_vs_Nongshim_RedForce_S6,1,2026-08-20 10:33:18+00:00,16.16,RED,Nongshim RedForce,Kled,4,5,2,0.4,1,0.0,1,1.0,1
